,p_spot,p_place_type,datetime,b_number,trip,p_uid,p_bikes,p_lat,b_bike_type,p_name,p_number,p_lng,p_bike
4862,True,0,26/01/2019 18:05,51231,end,118419,2,51.50067523,14,Kuithanstr.,7355,7.440834045,False
4863,True,0,26/01/2019 23:59,51231,last,118419,2,51.50067523,14,Kuithanstr.,7355,7.440834045,False
4864,True,0,26/01/2019 00:00,53059,first,50400,2,51.49324785,4,Technologiepark,7333,7.406469584,False
4865,True,0,26/01/2019 12:23,53059,start,50400,2,51.49324785,4,Technologiepark,7333,7.406469584,False
4866,True,0,26/01/2019 12:39,53059,end,113563,3,51.50231818,4,Kreuzstraï¿½,7353,7.450028658,False
4867,True,0,26/01/2019 13:11,53059,start,113563,3,51.50231818,4,Kreuzstraï¿½,7353,7.450028658,False
4868,True,0,26/01/2019 23:47,53059,end,113570,1,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
4869,True,0,26/01/2019 23:59,53059,last,113570,1,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
4870,True,0,26/01/2019 00:00,53004,first,113542,1,51.50800792,5,Hauptfriedhof,7336,7.534432411,False
4871,True,0,26/01/2019 23:59,53004,last,113542,1,51.50800792,5,Hauptfriedhof,7336,7.534432411,False
4872,True,0,26/01/2019 00:00,52482,first,50370,5,51.51715543,5,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4873,True,0,26/01/2019 03:19,52482,start,50370,5,51.51715543,5,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4874,True,0,26/01/2019 04:06,52482,end,117829,5,51.51078241,5,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
4875,True,0,26/01/2019 07:13,52482,start,117829,5,51.51078241,5,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
4876,True,0,26/01/2019 07:20,52482,end,50380,3,51.51097605,5,Stadtgarten,7316,7.464534044,False
4877,True,0,26/01/2019 23:59,52482,last,50380,2,51.51097605,5,Stadtgarten,7316,7.464534044,False
4878,True,0,26/01/2019 00:00,51282,first,195049,5,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
4879,True,0,26/01/2019 01:48,51282,start,195049,5,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
4880,True,0,26/01/2019 01:50,51282,end,195049,5,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
4881,True,0,26/01/2019 12:41,51282,last,195049,4,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
4882,True,0,26/01/2019 00:00,52563,first,113552,5,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
4883,True,0,26/01/2019 23:59,52563,last,113552,5,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
4884,True,0,26/01/2019 00:00,50539,first,113573,5,51.49269008,5,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4885,True,0,26/01/2019 19:05,50539,start,113573,5,51.49269008,5,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4886,True,0,26/01/2019 19:47,50539,end,7314560,1,51.506613,5,FH-Dortmund Sonnenstraï¿½,7374,7.455587,False
4887,True,0,26/01/2019 23:59,50539,last,7314560,1,51.506613,5,FH-Dortmund Sonnenstraï¿½,7374,7.455587,False
4888,True,0,26/01/2019 00:00,53407,first,113543,2,51.52335065,14,Brackel Kirche,7337,7.546867132,False
4889,True,0,26/01/2019 23:59,53407,last,113543,2,51.52335065,14,Brackel Kirche,7337,7.546867132,False
4890,True,0,26/01/2019 00:00,53738,first,50385,5,51.50745701,0,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4891,True,0,26/01/2019 10:54,53738,start,50385,3,51.50745701,0,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4892,True,0,26/01/2019 11:15,53738,end,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4893,True,0,26/01/2019 23:59,53738,last,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4894,True,0,26/01/2019 00:00,53291,first,50373,4,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4895,True,0,26/01/2019 00:07,53291,start,50373,4,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4896,True,0,26/01/2019 00:19,53291,end,113561,5,51.50631176,14,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4897,True,0,26/01/2019 09:49,53291,start,113561,4,51.50631176,14,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4898,True,0,26/01/2019 09:56,53291,end,50378,5,51.51311606,14,Volksbank,7314,7.467039227,False
4899,True,0,26/01/2019 23:59,53291,last,50378,5,51.51311606,14,Volksbank,7314,7.467039227,False
4900,True,0,26/01/2019 00:00,52269,first,7314581,5,51.4936954,5,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
4901,True,0,26/01/2019 23:59,52269,last,7314581,5,51.4936954,5,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
4902,True,0,26/01/2019 00:00,53532,first,50370,5,51.51715543,14,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4903,True,0,26/01/2019 23:59,53532,last,50370,5,51.51715543,14,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4904,True,0,26/01/2019 02:41,52634,first,113551,4,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
4905,True,0,26/01/2019 02:55,52634,start,113551,5,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
4906,True,0,26/01/2019 19:38,52634,end,50389,3,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4907,True,0,26/01/2019 23:02,52634,last,50389,3,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4908,True,0,26/01/2019 00:00,53245,first,113552,5,51.51829707,14,Geschwister-Scholl-Str.,7343,7.474962473,False
4909,True,0,26/01/2019 10:51,53245,last,113552,5,51.51829707,14,Geschwister-Scholl-Str.,7343,7.474962473,False
4910,True,0,26/01/2019 00:00,52270,first,7314581,5,51.4936954,5,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
4911,True,0,26/01/2019 23:59,52270,last,7314581,5,51.4936954,5,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
4912,True,0,26/01/2019 00:00,53110,first,50383,2,51.51377707,4,Westentor,7319,7.455849051,False
4913,True,0,26/01/2019 23:59,53110,last,50383,4,51.51377707,4,Westentor,7319,7.455849051,False
4914,True,0,26/01/2019 00:00,52686,first,113555,3,51.49123383,14,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
4915,True,0,26/01/2019 23:59,52686,last,113555,4,51.49123383,14,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
4916,True,0,26/01/2019 00:00,10351,first,50371,3,51.51672568,5,RWE Tower,7307,7.461765448,False
4917,True,0,26/01/2019 15:53,10351,last,50371,3,51.51672568,5,RWE Tower,7307,7.461765448,False
4918,True,0,26/01/2019 00:00,53006,first,6260019,2,51.49396593,5,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
4919,True,0,26/01/2019 12:00,53006,start,6260019,2,51.49396593,5,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
4920,True,0,26/01/2019 12:02,53006,end,6260019,2,51.49396593,5,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
4921,True,0,26/01/2019 23:59,53006,last,6260019,3,51.49396593,5,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
4922,True,0,26/01/2019 00:00,52284,first,50382,5,51.51306932,5,Unionstr.,7318,7.448886037,False
4923,True,0,26/01/2019 13:21,52284,start,50382,5,51.51306932,5,Unionstr.,7318,7.448886037,False
4924,True,0,26/01/2019 13:35,52284,end,50395,3,51.49670149,5,Westfalenhalle,7331,7.459367493,False
4925,True,0,26/01/2019 16:26,52284,start,50395,3,51.49670149,5,Westfalenhalle,7331,7.459367493,False
4926,True,0,26/01/2019 16:38,52284,end,50378,5,51.51311606,5,Volksbank,7314,7.467039227,False
4927,True,0,26/01/2019 23:59,52284,last,50378,5,51.51311606,5,Volksbank,7314,7.467039227,False
4928,True,0,26/01/2019 00:00,52887,first,50371,3,51.51672568,4,RWE Tower,7307,7.461765448,False
4929,True,0,26/01/2019 23:59,52887,last,50371,2,51.51672568,4,RWE Tower,7307,7.461765448,False
4930,True,0,26/01/2019 00:00,52380,first,113544,4,51.52001281,5,Heiligegartenstr.,7338,7.464501858,False
4931,True,0,26/01/2019 23:59,52380,last,113544,4,51.52001281,5,Heiligegartenstr.,7338,7.464501858,False
4932,True,0,26/01/2019 00:04,51130,first,113553,2,51.51410424,5,Von-der-Tann-Str.,7344,7.496323586,False
4933,True,0,26/01/2019 23:59,51130,last,113553,2,51.51410424,5,Von-der-Tann-Str.,7344,7.496323586,False
4934,True,0,26/01/2019 03:02,53801,first,113573,5,51.49269008,14,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4935,True,0,26/01/2019 13:30,53801,start,113573,5,51.49269008,14,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4936,True,0,26/01/2019 21:05,53801,end,113573,5,51.49269008,14,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4937,True,0,26/01/2019 23:59,53801,last,113573,5,51.49269008,14,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4938,True,0,26/01/2019 00:00,53705,first,113562,2,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
4939,True,0,26/01/2019 23:59,53705,last,113562,2,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
4940,True,0,26/01/2019 00:00,51406,first,113544,4,51.52001281,4,Heiligegartenstr.,7338,7.464501858,False
4941,True,0,26/01/2019 14:13,51406,start,113544,3,51.52001281,4,Heiligegartenstr.,7338,7.464501858,False
4942,True,0,26/01/2019 15:02,51406,end,113544,3,51.52001281,4,Heiligegartenstr.,7338,7.464501858,False
4943,True,0,26/01/2019 23:59,51406,last,113544,4,51.52001281,4,Heiligegartenstr.,7338,7.464501858,False
4944,True,0,26/01/2019 00:00,52557,first,113561,4,51.50631176,4,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4945,True,0,26/01/2019 09:48,52557,start,113561,5,51.50631176,4,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4946,True,0,26/01/2019 12:47,52557,end,113561,5,51.50631176,4,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4947,True,0,26/01/2019 23:59,52557,last,113561,5,51.50631176,4,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4948,True,0,26/01/2019 00:00,53513,first,50392,2,51.49884513,14,Karl-Liebknecht-Str.,7328,7.489751365,False
4949,True,0,26/01/2019 23:59,53513,last,50392,2,51.49884513,14,Karl-Liebknecht-Str.,7328,7.489751365,False
4950,True,0,26/01/2019 00:00,52572,first,147085,1,51.51072566,14,Kï¿½ï¿½ï¿½ï¿½ï¿½ï¿½rn,7348,7.503629923,False
4951,True,0,26/01/2019 23:59,52572,last,147085,1,51.51072566,14,Kï¿½ï¿½ï¿½ï¿½ï¿½ï¿½rn,7348,7.503629923,False
4952,True,0,26/01/2019 00:00,52433,first,50400,2,51.49324785,5,Technologiepark,7333,7.406469584,False
4953,True,0,26/01/2019 12:45,52433,start,50400,1,51.49324785,5,Technologiepark,7333,7.406469584,False
4954,True,0,26/01/2019 16:51,52433,end,50400,1,51.49324785,5,Technologiepark,7333,7.406469584,False
4955,True,0,26/01/2019 23:59,52433,last,50400,1,51.49324785,5,Technologiepark,7333,7.406469584,False
4956,True,0,26/01/2019 00:00,53895,first,50373,4,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4957,True,0,26/01/2019 20:15,53895,start,50373,4,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4958,True,0,26/01/2019 20:30,53895,end,50372,5,51.51683065,14,Kuckelke,7308,7.469188549,False
4959,True,0,26/01/2019 23:30,53895,start,50372,5,51.51683065,14,Kuckelke,7308,7.469188549,False
4960,True,0,26/01/2019 23:38,53895,end,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
4961,True,0,26/01/2019 23:59,53895,last,113551,5,51.52395144,14,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
4962,True,0,26/01/2019 00:00,53611,first,113544,4,51.52001281,14,Heiligegartenstr.,7338,7.464501858,False
4963,True,0,26/01/2019 23:59,53611,last,113544,4,51.52001281,14,Heiligegartenstr.,7338,7.464501858,False
4964,True,0,26/01/2019 01:49,53651,start,195049,5,51.51283563,14,Am Kaiserbrunnen,7342,7.482258081,False
4965,True,0,26/01/2019 01:51,53651,start,195049,5,51.51283563,14,Am Kaiserbrunnen,7342,7.482258081,False
4966,True,0,26/01/2019 01:53,53651,end,195049,5,51.51283563,14,Am Kaiserbrunnen,7342,7.482258081,False
4967,True,0,26/01/2019 01:54,53651,start,195049,5,51.51283563,14,Am Kaiserbrunnen,7342,7.482258081,False
4968,True,0,26/01/2019 12:41,53651,end,195049,4,51.51283563,14,Am Kaiserbrunnen,7342,7.482258081,False
4969,True,0,26/01/2019 23:17,53651,last,195049,5,51.51283563,14,Am Kaiserbrunnen,7342,7.482258081,False
4970,True,0,26/01/2019 00:00,53074,first,50368,5,51.51933186,4,Cinestar,7304,7.460124493,False
4971,True,0,26/01/2019 23:59,53074,last,50368,3,51.51933186,4,Cinestar,7304,7.460124493,False
4972,True,0,26/01/2019 00:00,53103,first,50389,2,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4973,True,0,26/01/2019 10:26,53103,start,50389,1,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4974,True,0,26/01/2019 10:38,53103,end,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4975,True,0,26/01/2019 10:39,53103,start,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4976,True,0,26/01/2019 10:45,53103,end,50372,5,51.51683065,4,Kuckelke,7308,7.469188549,False
4977,True,0,26/01/2019 23:59,53103,last,50372,5,51.51683065,4,Kuckelke,7308,7.469188549,False
4978,True,0,26/01/2019 00:00,51250,first,50379,3,51.51031077,4,Hiltropwall,7315,7.462237048,False
4979,True,0,26/01/2019 23:59,51250,last,50379,1,51.51031077,4,Hiltropwall,7315,7.462237048,False
4980,True,0,26/01/2019 00:00,50096,first,1073064,5,51.484598,14,Rombergpark,7335,7.470619,False
4981,True,0,26/01/2019 23:59,50096,last,1073064,5,51.484598,14,Rombergpark,7335,7.470619,False
4982,True,0,26/01/2019 00:00,50735,first,50387,1,51.51004123,4,Platz am Sï¿½ï¿½ï,7323,7.467559576,False
4983,True,0,26/01/2019 00:44,50735,start,50387,1,51.51004123,4,Platz am Sï¿½ï¿½ï,7323,7.467559576,False
4984,True,0,26/01/2019 00:56,50735,end,113570,2,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
4985,True,0,26/01/2019 11:15,50735,start,113570,1,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
4986,True,0,26/01/2019 11:34,50735,end,113570,1,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
4987,True,0,26/01/2019 23:59,50735,last,113573,5,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4988,True,0,26/01/2019 00:00,53641,first,118419,3,51.50067523,14,Kuithanstr.,7355,7.440834045,False
4989,True,0,26/01/2019 12:27,53641,start,118419,4,51.50067523,14,Kuithanstr.,7355,7.440834045,False
4990,True,0,26/01/2019 12:41,53641,end,50382,5,51.51306932,14,Unionstr.,7318,7.448886037,False
4991,True,0,26/01/2019 13:30,53641,start,50382,5,51.51306932,14,Unionstr.,7318,7.448886037,False
4992,True,0,26/01/2019 16:26,53641,end,50382,5,51.51306932,14,Unionstr.,7318,7.448886037,False
4993,True,0,26/01/2019 18:40,53641,start,50382,5,51.51306932,14,Unionstr.,7318,7.448886037,False
4994,True,0,26/01/2019 18:50,53641,end,50373,5,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4995,True,0,26/01/2019 18:56,53641,last,50373,5,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4996,True,0,26/01/2019 00:00,10856,first,50378,4,51.51311606,14,Volksbank,7314,7.467039227,False
4997,True,0,26/01/2019 23:59,10856,last,50378,5,51.51311606,14,Volksbank,7314,7.467039227,False
4998,True,0,26/01/2019 01:09,52544,first,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
